tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,38.97
1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,31.58
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,38.99
1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,46.53
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,36.1
1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,43.35
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,38.27
1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,50.1
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,29.72
1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,47.49
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,24.68
1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,52.03
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,38.62
1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,25.84
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,101.85
1,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",1,85.54
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,93.94
1,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",1,74.36
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,99.86
1,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",1,82.26
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,90.89
1,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",1,83.68
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,77.31
1,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",1,74.1
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,74.0
1,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",1,79.64
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,117.23
1,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",1,78.53
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,78.92
2,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,46.99
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,82.86
2,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,47.6
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,88.27
2,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,65.68
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,77.23
2,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,72.89
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,50.11
2,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,48.91
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,44.13
2,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,68.03
2,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,92.81
2,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,68.39
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,138.55
3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",0,77.96
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,132.43
3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",0,74.02
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,101.12
3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",0,78.87
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,131.38
3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",0,104.96
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,77.51
3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",0,80.53
3,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,75.89
3,"[2016-10-23 16:00:00,2016-10-23 16:20:00)",0,83.8
3,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,132.32
3,"[2016-10-24 16:00:00,2016-10-24 16:20:00)",0,74.41
3,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,90.4
3,"[2016-10-18 16:00:00,2016-10-18 16:20:00)",1,73.58
3,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,91.46
3,"[2016-10-19 16:00:00,2016-10-19 16:20:00)",1,68.03
3,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,93.6
3,"[2016-10-20 16:00:00,2016-10-20 16:20:00)",1,63.74
3,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,83.02
3,"[2016-10-21 16:00:00,2016-10-21 16:20:00)",1,74.24
3,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,68.88
3,"[2016-10-22 16:00:00,2016-10-22 16:20:00)",1,80.0
