,importance
vehicle_model_avg0,0.0635581846945
passenger_all_model_avg,0.0440258868347
vehicle_model_avg5,0.0316273328746
vehicle_model_avg4,0.0306692490966
vehicle_all_model_avg,0.0305096410966
vehicle_model_avg3,0.0296229577297
vehicle_model_avg2,0.0280473966261
no_count2,0.0230021368891
vehicle_model_avg1,0.0226714011328
passenger_model_avg3,0.0199891845709
vehicle_model5,0.0171828200055
passenger_model_avg0,0.0171141090221
no_count1,0.0168448965386
passenger_model2,0.0168184665096
no_max_count,0.0164887604425
passenger_model_avg5,0.016348251544
passenger_model_avg2,0.0160179426135
volume5,0.0159773043572
no_count3,0.015629045134
no_all_count,0.0153879395704
passenger_model_avg1,0.0138957451022
passenger_count4,0.0138181568652
no_count5,0.0137955029014
no_count0,0.0137191875752
passenger_model_avg4,0.0136335550837
no_count4,0.0130616347251
vehicle_max_model,0.0123933457459
etc_count3,0.0120587465383
etc_all_count,0.0117547056902
vehicle_min_model,0.0114320064001
etc_count1,0.0105381630813
cargo_model5,0.0105271304224
vehicle_model4,0.00992773679845
vehicle_model3,0.0098962440059
vehicle_model1,0.00977032889073
passenger_count0,0.00976044524993
passenger_all_model,0.00915150708508
etc_count0,0.00877202854453
passenger_model0,0.00869139096986
volume_min,0.00806587945404
day,0.00791934291454
passenger_model3,0.00786209060172
volume0,0.00763487579499
vehicle_model2,0.00745329870138
passenger_count5,0.00735762179586
etc_count4,0.00708322306642
etc_min_count,0.0070509511171
etc_count2,0.00691760027109
passenger_model1,0.00677381411436
cargo_all_model,0.00673271215592
cargo_all_model_avg,0.0066396056703
passenger_count1,0.00658764175072
vehicle_all_model,0.00651089251623
passenger_all_count,0.00648812159937
cargo_model_avg4,0.0064704044395
volume4,0.00646743806036
volume_max,0.00628718615376
etc_max_count,0.00615608785351
volume3,0.00604771091048
volume_all,0.00592572943987
passenger_model5,0.00577281603749
volume1,0.00575542561009
passenger_model4,0.00566534728743
cargo_model_avg2,0.00566018261969
volume2,0.0055991422949
cargo_model_avg3,0.00540224847915
cargo_all_count,0.00526185779743
hour,0.00518502020001
cargo_model4,0.00518382518334
cargo_model2,0.00517329770357
passenger_max_count,0.0049088302832
cargo_model3,0.00488700354531
etc_count5,0.00482272256705
cargo_model1,0.00474949635451
passenger_max_model,0.00469809229173
cargo_model0,0.0046563583417
cargo_model_avg0,0.00441939074673
vehicle_model0,0.00439040963503
passenger_min_count,0.00436524958928
cargo_count0,0.00424198445096
passenger_count2,0.00398457634771
cargo_model_avg5,0.00358899549917
passenger_min_model,0.0035849521601
minute,0.00358005718447
cargo_model_avg1,0.00345689754416
cargo_min_model,0.00339912792371
cargo_count3,0.00326888444939
cargo_count2,0.00312155965389
passenger_count3,0.00305211246353
cargo_count1,0.00289200370372
cargo_max_model,0.00266359501741
cargo_count4,0.00256952866429
cargo_min_count,0.00244069771485
no_min_count,0.00231374834904
week,0.00226554358268
cargo_max_count,0.00214569298296
cargo_count5,0.00214506115924
weekend,0.000165567240779
