,importance
vehicle_all_model_avg,0.0251911489747
vehicle_model_avg2,0.0247619938706
vehicle_model_avg3,0.0241042988235
cargo_model4,0.0240011575801
vehicle_model_avg0,0.0237373312521
vehicle_model5,0.022631508783
cargo_model5,0.0220782400158
vehicle_model_avg4,0.0216073791664
cargo_all_count,0.0214726072659
volume5,0.0214427273013
vehicle_model_avg1,0.0211096492911
cargo_model2,0.0201900842057
cargo_all_model,0.0191051402827
cargo_model1,0.018910065848
passenger_model2,0.0168657807618
passenger_all_model_avg,0.0163118866377
volume2,0.0162231273973
volume1,0.0153862426668
vehicle_model4,0.0153719860191
cargo_model0,0.0149367027026
vehicle_model0,0.0147883242418
cargo_model3,0.0144494038024
volume4,0.0144058156785
vehicle_model_avg5,0.0138108931853
hour,0.0135525567925
cargo_count2,0.013316892277
cargo_count0,0.0132597558368
vehicle_model1,0.0132240230292
volume3,0.0130705916666
vehicle_model3,0.0127192520507
volume0,0.012245256141
cargo_max_model,0.011896272502
day,0.0118509992515
cargo_model_avg3,0.0118048595629
passenger_model4,0.0111251091059
cargo_count3,0.0110637390545
cargo_all_model_avg,0.0109990879452
passenger_model5,0.0104527784253
vehicle_all_model,0.0103091041419
vehicle_max_model,0.0102538300824
etc_all_count,0.0101498858089
vehicle_model2,0.00986034045006
volume_all,0.00953560950831
cargo_model_avg0,0.00946106590192
cargo_min_model,0.00946046501789
passenger_all_count,0.00935890314625
volume_min,0.00912949445526
cargo_count1,0.00905533338613
passenger_count4,0.00900048032978
passenger_count3,0.00881872387438
cargo_model_avg4,0.00872898854694
passenger_model1,0.00870953076214
cargo_count4,0.0087051865417
no_count1,0.00820453089597
passenger_model_avg2,0.00788625167651
passenger_count2,0.00729507602605
passenger_count5,0.00723723277988
passenger_all_model,0.0071868698685
cargo_model_avg1,0.00704622586127
passenger_count0,0.00688715835551
cargo_model_avg5,0.00666072103253
cargo_model_avg2,0.00658228391993
no_count5,0.0064498014281
passenger_model_avg5,0.00641677615784
cargo_max_count,0.00636892392779
vehicle_min_model,0.00635112274777
etc_count5,0.00599639721167
no_count0,0.00598301939729
passenger_model3,0.00583709004617
passenger_max_model,0.00576882627312
cargo_min_count,0.00560837636198
etc_count3,0.00551671845131
passenger_count1,0.00534423002563
no_count3,0.00525990936425
passenger_model_avg4,0.00523363652751
etc_count2,0.0052152102698
passenger_max_count,0.00499873352162
passenger_model0,0.00492361168151
minute,0.0048355149103
etc_count4,0.00468186294444
passenger_model_avg3,0.00456170841605
volume_max,0.00433928280621
passenger_min_model,0.00432389575729
etc_count1,0.00427639579553
no_count4,0.00416683126953
cargo_count5,0.00413302589612
passenger_model_avg0,0.00409410621449
passenger_min_count,0.00402546810323
passenger_model_avg1,0.00361150492311
etc_min_count,0.00360694829041
week,0.00333664545342
no_min_count,0.00332155363635
etc_count0,0.00322909247672
no_count2,0.00311196631811
etc_max_count,0.0024345253477
no_all_count,0.00192285830172
no_max_count,0.00160286989402
weekend,0.000113598086344
