,importance
vehicle_model3,0.0305429244656
vehicle_all_model,0.0231103922548
passenger_count3,0.0222967960759
volume3,0.0222552197472
etc_count1,0.0219730579434
volume5,0.0195917515215
etc_count2,0.0193035402332
vehicle_model1,0.0190014672482
vehicle_model_avg5,0.0189024356211
passenger_all_model,0.0185035513361
vehicle_model_avg4,0.0184727421019
vehicle_model_avg2,0.0181008078126
passenger_model2,0.0176668251187
vehicle_model_avg3,0.0173261882418
passenger_model_avg3,0.017174099226
vehicle_model_avg1,0.0170244460982
passenger_model1,0.016808603396
vehicle_model_avg0,0.0164209565167
etc_min_count,0.0157150847484
etc_all_count,0.0152992273807
passenger_model3,0.01408607679
vehicle_model0,0.0140392382092
volume_all,0.0139291691759
vehicle_model2,0.0132343678175
passenger_model_avg4,0.0129553110185
passenger_model_avg1,0.0125859458659
passenger_model0,0.0125783872831
passenger_all_model_avg,0.0124827777969
vehicle_all_model_avg,0.0124613716153
volume1,0.0122168283667
passenger_model_avg5,0.0121737168441
passenger_model4,0.0121668320718
passenger_all_count,0.0121568530342
vehicle_max_model,0.0120951487193
cargo_model3,0.0118573863334
no_count0,0.0118525180398
volume2,0.0110671705958
etc_count0,0.0110289766589
etc_count3,0.0109103408741
etc_max_count,0.0107867747268
volume4,0.0107023357667
cargo_all_model_avg,0.0106779202045
passenger_model_avg2,0.0105962785173
vehicle_model5,0.0105345713939
passenger_count1,0.0105273620109
cargo_model0,0.0102734505503
cargo_max_model,0.0102517142259
volume0,0.00979363870807
cargo_model_avg5,0.00954744807989
etc_count5,0.0095272515478
cargo_all_count,0.00941064417931
volume_min,0.00925600149821
volume_max,0.00918244610381
vehicle_model4,0.00898743351529
passenger_count2,0.00896739155339
cargo_model_avg3,0.00853693500357
cargo_model5,0.00824747629028
passenger_model_avg0,0.00818895424371
passenger_model5,0.00818118949271
cargo_all_model,0.00807339569713
vehicle_min_model,0.00779944870293
passenger_count5,0.00752198428957
hour,0.00713976131112
etc_count4,0.00697490916271
passenger_count0,0.00693025561223
cargo_min_model,0.00686578250484
passenger_min_model,0.00685640708911
cargo_model_avg2,0.0066359920697
cargo_model_avg4,0.00660490351418
cargo_model_avg1,0.00655006962266
cargo_model1,0.00652034757856
cargo_model4,0.0063033571277
cargo_model2,0.00594679931051
day,0.00589922976482
cargo_model_avg0,0.00559832873786
cargo_count3,0.00535278158003
no_count2,0.00517621042604
passenger_count4,0.00506519285926
passenger_min_count,0.00505515051484
cargo_count5,0.00480165217381
no_count4,0.00479091198757
passenger_max_count,0.00462071332301
cargo_count0,0.00445558278992
no_count3,0.00418912180572
passenger_max_model,0.00411016577952
no_count1,0.00387623255056
week,0.00376447434078
cargo_count2,0.00325439955336
no_all_count,0.00307937342021
cargo_max_count,0.0028748638044
cargo_count1,0.0027804125826
no_count5,0.0024394773565
no_max_count,0.00233685328221
cargo_count4,0.00217183303765
minute,0.00186071037265
cargo_min_count,0.00164978178922
no_min_count,0.000331556051068
weekend,0.000195824712923
