tollgate_id,time_window,direction,volume
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,46.67
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,50.40
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,50.99
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,51.38
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,53.98
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,45.74
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,44.63
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,52.05
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,50.98
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,48.72
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,51.76
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,48.92
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,42.88
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,55.20
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,47.01
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,47.18
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,54.25
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,51.33
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,46.04
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,46.36
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,50.26
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,48.51
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,53.28
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,54.90
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,32.78
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,51.79
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,46.99
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,43.91
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,49.25
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,52.02
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,31.08
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,43.65
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,46.44
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,41.30
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,42.69
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",0,42.67
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",0,48.91
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",0,45.36
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",0,55.36
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",0,50.32
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",0,53.96
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",0,52.35
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",0,40.55
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",0,42.98
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",0,28.74
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",0,28.64
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",0,27.26
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",0,21.74
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",0,35.10
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",0,27.53
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",0,26.05
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",0,22.92
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",0,23.11
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",0,22.37
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",0,35.98
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",0,29.32
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",0,26.50
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",0,26.88
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",0,22.74
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",0,22.86
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",0,67.57
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",0,58.92
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",0,34.92
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",0,34.71
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",0,33.76
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",0,27.80
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",0,55.74
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",0,43.52
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",0,31.88
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",0,30.11
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",0,27.67
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",0,22.82
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",0,48.83
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",0,53.14
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",0,38.52
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",0,37.68
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",0,32.05
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",0,35.81
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",0,42.55
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",0,39.14
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",0,29.61
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",0,29.94
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",0,27.21
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",0,24.34
1,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",1,118.08
1,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",1,110.91
1,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",1,127.85
1,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",1,122.53
1,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",1,115.46
1,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",1,108.56
1,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",1,103.51
1,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",1,100.30
1,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",1,112.71
1,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",1,107.18
1,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",1,111.37
1,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",1,103.67
1,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",1,103.83
1,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",1,115.27
1,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",1,106.08
1,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",1,113.18
1,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",1,118.35
1,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",1,100.94
1,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",1,99.61
1,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",1,102.83
1,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",1,117.96
1,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",1,109.86
1,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",1,107.59
1,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",1,100.23
1,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",1,87.96
1,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",1,95.98
1,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",1,99.64
1,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",1,108.12
1,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",1,110.74
1,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",1,123.01
1,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",1,62.62
1,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",1,77.03
1,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",1,88.15
1,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",1,77.56
1,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",1,90.25
1,"[2016-10-23 09:40:00,2016-10-23 10:00:00)",1,99.34
1,"[2016-10-24 08:00:00,2016-10-24 08:20:00)",1,116.23
1,"[2016-10-24 08:20:00,2016-10-24 08:40:00)",1,122.03
1,"[2016-10-24 08:40:00,2016-10-24 09:00:00)",1,105.05
1,"[2016-10-24 09:00:00,2016-10-24 09:20:00)",1,115.36
1,"[2016-10-24 09:20:00,2016-10-24 09:40:00)",1,120.43
1,"[2016-10-24 09:40:00,2016-10-24 10:00:00)",1,128.77
1,"[2016-10-18 17:00:00,2016-10-18 17:20:00)",1,104.46
1,"[2016-10-18 17:20:00,2016-10-18 17:40:00)",1,109.47
1,"[2016-10-18 17:40:00,2016-10-18 18:00:00)",1,109.57
1,"[2016-10-18 18:00:00,2016-10-18 18:20:00)",1,79.02
1,"[2016-10-18 18:20:00,2016-10-18 18:40:00)",1,82.70
1,"[2016-10-18 18:40:00,2016-10-18 19:00:00)",1,84.04
1,"[2016-10-19 17:00:00,2016-10-19 17:20:00)",1,76.75
1,"[2016-10-19 17:20:00,2016-10-19 17:40:00)",1,90.41
1,"[2016-10-19 17:40:00,2016-10-19 18:00:00)",1,67.35
1,"[2016-10-19 18:00:00,2016-10-19 18:20:00)",1,60.84
1,"[2016-10-19 18:20:00,2016-10-19 18:40:00)",1,59.15
1,"[2016-10-19 18:40:00,2016-10-19 19:00:00)",1,59.83
1,"[2016-10-20 17:00:00,2016-10-20 17:20:00)",1,97.42
1,"[2016-10-20 17:20:00,2016-10-20 17:40:00)",1,108.70
1,"[2016-10-20 17:40:00,2016-10-20 18:00:00)",1,108.19
1,"[2016-10-20 18:00:00,2016-10-20 18:20:00)",1,73.33
1,"[2016-10-20 18:20:00,2016-10-20 18:40:00)",1,87.33
1,"[2016-10-20 18:40:00,2016-10-20 19:00:00)",1,82.75
1,"[2016-10-21 17:00:00,2016-10-21 17:20:00)",1,103.88
1,"[2016-10-21 17:20:00,2016-10-21 17:40:00)",1,95.93
1,"[2016-10-21 17:40:00,2016-10-21 18:00:00)",1,103.51
1,"[2016-10-21 18:00:00,2016-10-21 18:20:00)",1,70.95
1,"[2016-10-21 18:20:00,2016-10-21 18:40:00)",1,73.30
1,"[2016-10-21 18:40:00,2016-10-21 19:00:00)",1,78.58
1,"[2016-10-22 17:00:00,2016-10-22 17:20:00)",1,84.08
1,"[2016-10-22 17:20:00,2016-10-22 17:40:00)",1,90.76
1,"[2016-10-22 17:40:00,2016-10-22 18:00:00)",1,76.04
1,"[2016-10-22 18:00:00,2016-10-22 18:20:00)",1,55.23
1,"[2016-10-22 18:20:00,2016-10-22 18:40:00)",1,62.80
1,"[2016-10-22 18:40:00,2016-10-22 19:00:00)",1,60.12
1,"[2016-10-23 17:00:00,2016-10-23 17:20:00)",1,95.22
1,"[2016-10-23 17:20:00,2016-10-23 17:40:00)",1,72.79
1,"[2016-10-23 17:40:00,2016-10-23 18:00:00)",1,100.35
1,"[2016-10-23 18:00:00,2016-10-23 18:20:00)",1,39.14
1,"[2016-10-23 18:20:00,2016-10-23 18:40:00)",1,43.20
1,"[2016-10-23 18:40:00,2016-10-23 19:00:00)",1,41.13
1,"[2016-10-24 17:00:00,2016-10-24 17:20:00)",1,107.06
1,"[2016-10-24 17:20:00,2016-10-24 17:40:00)",1,115.62
1,"[2016-10-24 17:40:00,2016-10-24 18:00:00)",1,114.12
1,"[2016-10-24 18:00:00,2016-10-24 18:20:00)",1,79.74
1,"[2016-10-24 18:20:00,2016-10-24 18:40:00)",1,83.50
1,"[2016-10-24 18:40:00,2016-10-24 19:00:00)",1,80.17
2,"[2016-10-18 08:00:00,2016-10-18 08:20:00)",0,112.66
2,"[2016-10-18 08:20:00,2016-10-18 08:40:00)",0,103.21
2,"[2016-10-18 08:40:00,2016-10-18 09:00:00)",0,113.22
2,"[2016-10-18 09:00:00,2016-10-18 09:20:00)",0,105.99
2,"[2016-10-18 09:20:00,2016-10-18 09:40:00)",0,98.30
2,"[2016-10-18 09:40:00,2016-10-18 10:00:00)",0,73.78
2,"[2016-10-19 08:00:00,2016-10-19 08:20:00)",0,113.34
2,"[2016-10-19 08:20:00,2016-10-19 08:40:00)",0,116.21
2,"[2016-10-19 08:40:00,2016-10-19 09:00:00)",0,113.04
2,"[2016-10-19 09:00:00,2016-10-19 09:20:00)",0,105.08
2,"[2016-10-19 09:20:00,2016-10-19 09:40:00)",0,95.91
2,"[2016-10-19 09:40:00,2016-10-19 10:00:00)",0,75.77
2,"[2016-10-20 08:00:00,2016-10-20 08:20:00)",0,129.04
2,"[2016-10-20 08:20:00,2016-10-20 08:40:00)",0,125.38
2,"[2016-10-20 08:40:00,2016-10-20 09:00:00)",0,112.03
2,"[2016-10-20 09:00:00,2016-10-20 09:20:00)",0,114.22
2,"[2016-10-20 09:20:00,2016-10-20 09:40:00)",0,98.41
2,"[2016-10-20 09:40:00,2016-10-20 10:00:00)",0,90.81
2,"[2016-10-21 08:00:00,2016-10-21 08:20:00)",0,104.37
2,"[2016-10-21 08:20:00,2016-10-21 08:40:00)",0,107.93
2,"[2016-10-21 08:40:00,2016-10-21 09:00:00)",0,115.11
2,"[2016-10-21 09:00:00,2016-10-21 09:20:00)",0,108.73
2,"[2016-10-21 09:20:00,2016-10-21 09:40:00)",0,105.82
2,"[2016-10-21 09:40:00,2016-10-21 10:00:00)",0,87.50
2,"[2016-10-22 08:00:00,2016-10-22 08:20:00)",0,75.78
2,"[2016-10-22 08:20:00,2016-10-22 08:40:00)",0,80.36
2,"[2016-10-22 08:40:00,2016-10-22 09:00:00)",0,81.35
2,"[2016-10-22 09:00:00,2016-10-22 09:20:00)",0,86.91
2,"[2016-10-22 09:20:00,2016-10-22 09:40:00)",0,104.24
2,"[2016-10-22 09:40:00,2016-10-22 10:00:00)",0,93.94
2,"[2016-10-23 08:00:00,2016-10-23 08:20:00)",0,55.35
2,"[2016-10-23 08:20:00,2016-10-23 08:40:00)",0,77.78
2,"[2016-10-23 08:40:00,2016-10-23 09:00:00)",0,90.20
2,"[2016-10-23 09:00:00,2016-10-23 09:20:00)",0,87.62
2,"[2016-10-23 09:20:00,2016-10-23 09:40:00)",0,106.21
